"name","video","start","end","speaker","orth","translation","orth_english","translation_english"
"13April_2011_Wednesday_tagesschau-1679","13April_2011_Wednesday_tagesschau-1679/1/*.png","-1","-1","Signer07","M REGION BIS SACHSEN REGION NOCH ABEND STARK WOLKE REGION","von mecklenburg vorpommern bis nach sachsen sind auch heute nacht dichte wolken unterwegs .","M REGION TO SAXONY REGION STILL EVENING STRONG CLOUDS REGION","From Mecklenburg-Western Pomerania to Saxony, thick clouds will continue to move tonight."
"13April_2011_Wednesday_tagesschau-1680","13April_2011_Wednesday_tagesschau-1680/1/*.png","-1","-1","Signer07","ORT-PLUSPLUS AUCH BISSCHEN REGEN UEBER UNGEFAEHR FUENFHUNDERT METER AUCH DABEI SCHNEE SCHNEE","gebietsweise regnet es oberhalb von etwa fünfhundert metern fällt schnee .","LOCATION-PLUSPLUS A LITTLE RAIN OVER ABOUT FIVE HUNDRED METERS ALSO SNOW SNOW","In some areas it is raining and above about five hundred metres it is snowing."
"13April_2011_Wednesday_tagesschau-1681","13April_2011_Wednesday_tagesschau-1681/1/*.png","-1","-1","Signer07","SONST BISSCHEN WOLKE WOLKE BISSCHEN STERN REGION REGION AUCH","sonst zeigen sich neben einigen wolkenfeldern auch die sterne .","OTHERWISE A LITTLE CLOUD A LITTLE STAR REGION REGION ALSO","Otherwise, apart from some clouds, the stars also appear."
"13April_2011_Wednesday_tagesschau-1682","13April_2011_Wednesday_tagesschau-1682/1/*.png","-1","-1","Signer07","NORDOSTRAUM MEISTENS TAG AUCH WOLKE WOLKE MEER AUCH SCHNEE SCHNEE","im nordosten auch am tag viele wolken örtlich fällt regen im bergland ist doch schnee dabei .","NORTH EAST MOSTLY DAY ALSO CLOUDS CLOUDS SEA ALSO SNOW SNOW","In the northeast there will be lots of clouds during the day, with rain falling in some places and snow in the mountains."
"13April_2011_Wednesday_tagesschau-1684","13April_2011_Wednesday_tagesschau-1684/1/*.png","-1","-1","Signer07","__ON__ WIND-PLUSPLUS SCHWACH NORD NORDWESTRAUM WEHEN WEHEN WEHEN NORD","der wind weht morgen schwach bis mäßig aus nord bis nordwest .","__ON__ WIND-PLUSPLUS WEAK NORTH NORTHWESTERN BLOWS BLOWS BLOWS NORTH","The wind will be light to moderate from the north to northwest tomorrow."
"13April_2011_Wednesday_tagesschau-1685","13April_2011_Wednesday_tagesschau-1685/1/*.png","-1","-1","Signer07","FLUSS PLUS FUENF GRAD BERG MINUS VIER __OFF__","nordöstlich der elbe heute nacht unter wolken bis plus fünf am alpenrand bis minus vier grad .","RIVER PLUS FIVE DEGREES MOUNTAIN MINUS FOUR __OFF__","Northeast of the Elbe tonight under clouds up to plus five, on the edge of the Alps up to minus four degrees."
"13April_2011_Wednesday_tagesschau-1686","13April_2011_Wednesday_tagesschau-1686/1/*.png","-1","-1","Signer07","__ON__ FLUSS FLUSS VIERZEHN BIS FUENFZEHN GRAD SACHSEN REGEN NUR FUENF GRAD","an rhein und main morgen vierzehn bis fünfzehn in sachsen bei regen teilweise nur fünf grad .","__ON__ RIVER RIVER FOURTEEN TO FIFTEEN DEGREES SAXONY RAIN ONLY FIVE DEGREES","on the rhine and main tomorrow fourteen to fifteen, in saxony with rain in places only five degrees."
"13April_2011_Wednesday_tagesschau-1687","13April_2011_Wednesday_tagesschau-1687/1/*.png","-1","-1","Signer07","FREITAG OST SUEDOSTRAUM IX MEISTENS WOLKE WOLKE BISSCHEN REGEN __HOLD__ SONST REGION MEISTENS SONNE SONNE","am freitag gibt es richtung südosten noch zum teil dichte wolken und einzelne schauer sonst scheint häufig die sonne .","FRIDAY EAST SOUTHEAST IX MOSTLY CLOUDY CLOUDY A BIT OF RAIN __HOLD__ OTHERWISE REGION MOSTLY SUNNY SUNNY","On Friday there will still be some dense clouds and isolated showers in the southeast, but otherwise the sun will shine frequently."
"30January_2010_Saturday_tagesschau-1690","30January_2010_Saturday_tagesschau-1690/1/*.png","-1","-1","Signer01","__ON__ JETZT MORGEN WETTER WIE-AUSSEHEN SONNTAG EINS DREISSIG JANUAR __OFF__","und nun die wettervorhersage für morgen sonntag den einunddreißigsten januar .","__ON__ NOW TOMORROW WEATHER WHAT LOOKS LIKE SUNDAY ONE THIRTY JANUARY __OFF__","And now the weather forecast for tomorrow, sunday the thirty-first of january."
"30January_2010_Saturday_tagesschau-1691","30January_2010_Saturday_tagesschau-1691/1/*.png","-1","-1","Signer01","__ON__ NORWEGEN KUESTE KOMMEN JETZT MEHR REGEN REGEN MORGEN KOMMEN __OFF__","das tief das von der norwegischen küste südwärts zieht bringt morgen in deutschland neue schneeschauer .","__ON__ NORWAY COAST MORE RAIN COMING NOW RAIN COMING TOMORROW __OFF__","The low pressure system moving south from the Norwegian coast will bring new snow showers to Germany tomorrow."
"30January_2010_Saturday_tagesschau-1692","30January_2010_Saturday_tagesschau-1692/1/*.png","-1","-1","Signer01","__ON__ WEST SUED HEUTE NACHT SCHNEE loc-OST VERSCHWINDEN","in der nacht vor allem im westen und süden weitere schneeschauer sonst klart es teilweise auf .","__ON__ WEST SOUTH TONIGHT SNOW loc-EAST DISAPPEAR","Further snow showers tonight, particularly in the west and south; otherwise, it will partly clear up."
"30January_2010_Saturday_tagesschau-1693","30January_2010_Saturday_tagesschau-1693/1/*.png","-1","-1","Signer01","TAG BEWOELKT DANN SONNE __PU__ MEHR SACHSEN loc-REGION BRAND BURG __OFF__","am tag mal dichte wolken mal etwas sonnenschein den gibt es am ehesten in teilen sachsens und brandenburgs .","DAY CLOUDY THEN SUN __PU__ MORE SAXONY loc-REGION BRAND BURG __OFF__","During the day there will be thick clouds and some sunshine, which is most likely to be found in parts of Saxony and Brandenburg."
"30January_2010_Saturday_tagesschau-1694","30January_2010_Saturday_tagesschau-1694/1/*.png","-1","-1","Signer01","__ON__ WEST loc-REGION SCHNEE KOMMEN KOMMEN KOENNEN __OFF__","sonst kommen von westen hier und da schneeschauer auf .","__ON__ WEST loc-REGION SNOW MAY COME __OFF__","Otherwise, snow showers will come here and there from the west."
"30January_2010_Saturday_tagesschau-1695","30January_2010_Saturday_tagesschau-1695/1/*.png","-1","-1","Signer01","__ON__ SCHWACH MAESSIG NORD MEER AUCH FRISCH STARK WEHEN __OFF__","der wind weht schwach bis mäßig im norden und im bergland auch frisch bis stark aus süd bis west .","__ON__ WEAK MODERATE NORTH SEA ALSO FRESH STRONG BLOWS __OFF__","The wind blows light to moderate in the north and fresh to strong from the south to west in the mountains."
"30January_2010_Saturday_tagesschau-1696","30January_2010_Saturday_tagesschau-1696/1/*.png","-1","-1","Signer01","__ON__ HEUTE NACHT EINS MINUS ZWEI BIS MINUS ZWOELF __OFF__","heute nacht werte zwischen minus zwei und minus zwölf grad .","__ON__ TONIGHT ONE MINUS TWO TO MINUS TWELVE __OFF__","Tonight temperatures between minus two and minus twelve degrees."
"30January_2010_Saturday_tagesschau-1697","30January_2010_Saturday_tagesschau-1697/1/*.png","-1","-1","Signer01","__ON__ KLAR DANN KOENNEN BIS MINUS FUENFZEHN GRAD VORSICHT GLATT __OFF__","bei längerem aufklaren vereinzelt auch bis minus fünfzehn grad vorsicht wegen glätte .","__ON__ CLEAR THEN IT CAN GET DOWN TO MINUS FIFTEEN DEGREES CAUTION SLIPPERY __OFF__","If it clears up for a longer period, temperatures can reach minus fifteen degrees in some places. Be careful because of slippery conditions."
"30January_2010_Saturday_tagesschau-1698","30January_2010_Saturday_tagesschau-1698/1/*.png","-1","-1","Signer01","__ON__ TAG THUERINGEN WALD MINUS FUENF loc-REGION PLUS DREI __OFF__","am tag minus fünf grad im thüringer wald und bis plus drei grad am niederrhein .","__ON__ DAY THURINGIA FOREST MINUS FIVE loc-REGION PLUS THREE __OFF__","During the day, minus five degrees in the Thuringian Forest and up to plus three degrees on the Lower Rhine."
"30January_2010_Saturday_tagesschau-1699","30January_2010_Saturday_tagesschau-1699/1/*.png","-1","-1","Signer01","__ON__ MONTAG SCHNEE SCHNEE loc-NORDWEST KOENNEN AUCH SCHNEE SCHNEE REGEN REGEN MISCHUNG","am montag einige schneeschauer im nordwesten auch gewittrige schneeregenschauer .","__ON__ MONDAY SNOW SNOW loc-NORTHWEST MAY ALSO BE SNOW SNOW RAIN RAIN MIX","On Monday, some snow showers in the northwest, also thundery sleet showers."
"30January_2010_Saturday_tagesschau-1701","30January_2010_Saturday_tagesschau-1701/1/*.png","-1","-1","Signer01","REGEN REGEN UMKEHREN loc-NORDWEST MEHR UMKEHREN SCHNEE SCHNEE __PU__","zunächst schneit es meist später geht der schnee vor allem im nordwesten und westen in regen über .","RAIN RAIN REVERSE loc-NORTHWEST MORE REVERSE SNOW SNOW __PU__","At first it will mostly snow, later the snow will turn into rain, especially in the northwest and west."
"30January_2010_Saturday_tagesschau-1702","30January_2010_Saturday_tagesschau-1702/1/*.png","-1","-1","Signer01","WIND HAUPTSAECHLICH MEER STURM","dabei ist es windig im bergland stürmisch .","WIND MAINLY SEA STORM","It is windy and stormy in the mountains."
"30January_2010_Saturday_tagesschau-1703","30January_2010_Saturday_tagesschau-1703/1/*.png","-1","-1","Signer01","MITTWOCH TEILWEISE REGEN REGEN SCHNEE __OFF__","am mittwoch wieder teils regen teils schnee .","WEDNESDAY PARTLY RAIN RAIN SNOW __OFF__","On Wednesday, partly rain and partly snow."
"01November_2010_Monday_heute-1704","01November_2010_Monday_heute-1704/1/*.png","-1","-1","Signer05","__ON__ GUT ABEND LIEB DU ZUSCHAUER __PU__","guten abend liebe zuschauer .","__ON__ GOOD EVENING, DEAR VIEWER __PU__","Good evening dear viewers."
"01November_2010_Monday_heute-1705","01November_2010_Monday_heute-1705/1/*.png","-1","-1","Signer05","WETTER JETZT UMWANDELN","die wetterlage stellt sich jetzt um .","CONVERT WEATHER NOW","the weather is now changing."
"01November_2010_Monday_heute-1706","01November_2010_Monday_heute-1706/1/*.png","-1","-1","Signer05","GOLD OKTOBER JETZT UMWANDELN GRAU NOVEMBER","aus einem goldenen oktober wird jetzt doch eher ein grauer november .","GOLD OCTOBER CONVERT NOW GREY NOVEMBER","What was once a golden October is now turning into a grey November."
"01November_2010_Monday_heute-1707","01November_2010_Monday_heute-1707/1/*.png","-1","-1","Signer05","__LEFTHAND__ FLUSS IX FREUNDLICH","heut war es im rhein main gebiet noch mal freundlich .","__LEFTHAND__ RIVER IX FRIENDLY","Today it was pleasant again in the Rhine-Main area."
"01November_2010_Monday_heute-1708","01November_2010_Monday_heute-1708/1/*.png","-1","-1","Signer05","DAS-IST-ES ZEIGEN-BILDSCHIRM ICH UNTEN ICH ICH STEHEN __OFF__","das ist unser studio überigens da unten stehe ich jetzt zur zeit drin .","THIS-IS-IT SHOW-SCREEN I DOWN I I STAND __OFF__","By the way, that&#39;s our studio. I&#39;m standing down there at the moment."
"01November_2010_Monday_heute-1709","01November_2010_Monday_heute-1709/1/*.png","-1","-1","Signer05","__ON__ VON __LEFTHAND__ __LEFTHAND__ KOMMEN REGEN REGEN NORDRAUM cl-KOMMEN","auf jeden fall die nächste regenfront kommt aus westen wird morgen bereits über der nordsee und dann die nordseeküste erreichen .","__ON__ FROM __LEFTHAND__ __LEFTHAND__ COMING RAIN RAIN NORTH AREA cl-COMING","In any case, the next rain front is coming from the west and will reach the North Sea tomorrow and then the North Sea coast."
"01November_2010_Monday_heute-1710","01November_2010_Monday_heute-1710/1/*.png","-1","-1","Signer05","UND IM-VERLAUF __EMP__ NAECHSTE NAECHSTE IN-KOMMEND WEITER WEITER REGEN REGEN REGEN REGEN AUCH WIND AUCH KUEHL MANCHMAL MILD LUFT","und danach geht es in den nächsten tagen mit weiterem regen weiter und dazu auch wind und mal kühlere mal etwas mildere luft .","AND IN-PROGRESS __EMP__ NEXT NEXT IN-COMING NEXT NEXT RAIN RAIN RAIN RAIN ALSO WIND ALSO COOL SOMETIMES MILD AIR","And after that, the next few days will bring more rain, as well as wind and sometimes cooler, sometimes milder air."
"01November_2010_Monday_heute-1711","01November_2010_Monday_heute-1711/1/*.png","-1","-1","Signer05","HEUTE NACHT NORD MEISTENS WOLKE BISSCHEN REGEN REGEN","heute nacht stark bewölkt im norden dazu immer wieder ein bisschen regen .","TONIGHT NORTH MOSTLY CLOUDY A BIT OF RAIN RAIN","Tonight it will be very cloudy in the north with a bit of rain."
"01November_2010_Monday_heute-1714","01November_2010_Monday_heute-1714/1/*.png","-1","-1","Signer05","MORGEN IM-VERLAUF VIER ZWISCHEN NEUN GRAD GRAD","die temperaturen morgen früh meist zwischen vier und neun grad .","TOMORROW IN THE COURSE FOUR BETWEEN NINE DEGREES","Temperatures tomorrow morning will mostly be between four and nine degrees."
"01November_2010_Monday_heute-1715","01November_2010_Monday_heute-1715/1/*.png","-1","-1","Signer05","NEUN MAXIMAL MORGEN OST IX WEST NOCHEINMAL VIERZEHN GRAD GRAD MAXIMAL SCHLUSS","ja neun grad sind die höchsttemperaturen morgen im osten im westen geht es nochmal rauf auf vierzehn grad aber das war es .","NINE MAXIMUM TOMORROW EAST IX WEST ANOTHER FOURTEEN DEGREES DEGREES MAXIMUM CLOSING","Yes, the highest temperature tomorrow in the east will be nine degrees, in the west it will go up again to fourteen degrees, but that&#39;s it."
"01November_2010_Monday_heute-1716","01November_2010_Monday_heute-1716/1/*.png","-1","-1","Signer05","IX BERG WARM LUFT negalp-AUCH neg-ACHTZEHN neg-GRAD NICHT","es gibt keinen föhn mehr am alpenrand und deshalb auch keine achtzehn grad mehr dort .","IX MOUNTAIN WARM AIR negalp-ALSO neg-EIGHTEEN neg-DEGREES NOT","There is no longer any foehn on the edge of the alps and therefore no more eighteen degrees there."
"01November_2010_Monday_heute-1717","01November_2010_Monday_heute-1717/1/*.png","-1","-1","Signer05","STARK WOLKE BISSCHEN REGEN REGEN REGEN","es ist stark bewölkt es regnet ein bisschen am alpenrand .","HEAVY CLOUDS SLIGHT RAIN RAIN RAIN","It is very cloudy and it is raining a little on the edge of the Alps."
"01November_2010_Monday_heute-1718","01November_2010_Monday_heute-1718/1/*.png","-1","-1","Signer05","SONST SCHWARZ WALD HERZ BERG BERLIN IX SONNE REGION","ansonsten sonne vom schwarzwald bis zum erzgebirge und berlin .","OTHERWISE BLACK FOREST HEART MOUNTAIN BERLIN IX SUN REGION","Otherwise, sun from the Black Forest to the Ore Mountains and Berlin."
"01November_2010_Monday_heute-1719","01November_2010_Monday_heute-1719/1/*.png","-1","-1","Signer05","NORDWESTRAUM WIEDER GRAU NACH MITTAG IX NORDRAUM REGEN REGEN FRISCH UND WIND IX __LEFTHAND__ WEHEN WEHEN","aber im norden wieder grau und nachmittags regnet es auch an der nordsee und im nordwesten bei einem frischen zum teil kräftigen südwestwind .","NORTHWEST GREY AGAIN AFTER MIDDAY IX NORTH RAIN RAIN COOL AND WIND IX LEFTHAND WINDS WINDS","But in the north it will be grey again and in the afternoon it will also rain on the North Sea and in the northwest with a fresh, sometimes strong southwest wind."
"01November_2010_Monday_heute-1720","01November_2010_Monday_heute-1720/1/*.png","-1","-1","Signer05","JETZT WECHSELHAFT WECHSELHAFT","in den nächsten tagen wechselhaftes wetter bei uns dann in deutschland .","NOW CHANGING CHANGING","In the next few days we will have changeable weather here and in Germany."
"01November_2010_Monday_heute-1721","01November_2010_Monday_heute-1721/1/*.png","-1","-1","Signer05","BESONDERS NORD WIND REGEN REGEN","es wird vor allem im norden windig und regnerisch .","ESPECIALLY NORTH WIND RAIN RAIN","It will be windy and rainy, especially in the north."
"01November_2010_Monday_heute-1722","01November_2010_Monday_heute-1722/1/*.png","-1","-1","Signer05","DONNERSTAG DANN IM-VERLAUF BISSCHEN MILD","und am donnerstag ist es vorübergehend mal ein bisschen milder .","THURSDAY THEN IN THE COURSE A LITTLE MILD","And on Thursday it will be a little milder for a while."
"01November_2010_Monday_heute-1723","01November_2010_Monday_heute-1723/1/*.png","-1","-1","Signer05","SCHOEN ABEND poss-EUCH MACHEN GUT poss-EUCH __OFF__","ihnen einen schönen abend und machen sie es gut .","NICE EVENING poss-YOU&#39;RE GOOD poss-YOU __OFF__","Have a nice evening and take care."
"12January_2011_Wednesday_tagesschau-1724","12January_2011_Wednesday_tagesschau-1724/1/*.png","-1","-1","Signer05","__ON__ JETZT WETTER WIE-AUSSEHEN MORGEN DONNERSTAG DREIZEHN JANUAR __OFF__","und nun die wettervorhersage für morgen donnerstag den dreizehnten januar .","__ON__ NOW WEATHER WHAT LOOKS LIKE TOMORROW THURSDAY JANUARY 13 __OFF__","And now the weather forecast for tomorrow, Thursday the 13th of January."
"12January_2011_Wednesday_tagesschau-1725","12January_2011_Wednesday_tagesschau-1725/1/*.png","-1","-1","Signer05","__ON__ __LEFTHAND__ TIEF cl-KOMMEN REGEN REGEN REGEN MILD BIS","das tief über dem atlantik lenkt regenwolken und sehr milde luft zu uns nach deutschland .","__ON__ __LEFTHAND__ DEEP CLOUDS RAIN RAIN RAIN MILD TO","The low pressure over the Atlantic is directing rain clouds and very mild air towards us in Germany."
"12January_2011_Wednesday_tagesschau-1726","12January_2011_Wednesday_tagesschau-1726/1/*.png","-1","-1","Signer05","MAXIMAL NAECHSTE FREITAG MEISTENS REGEN REGEN REGEN UND MEER MEISTENS REGEN SCHNEE TAUEN","bis freitag kommen zum teil große regenmengen zusammen dazu starkes tauwetter in den bergen .","MAXIMUM NEXT FRIDAY MOSTLY RAIN RAIN RAIN AND SEA MOSTLY RAIN SNOW THAW","By Friday, there will be heavy rainfall and heavy thawing in the mountains."
"12January_2011_Wednesday_tagesschau-1728","12January_2011_Wednesday_tagesschau-1728/1/*.png","-1","-1","Signer05","HEUTE NACHT MEISTENS REGION MEISTENS REGEN REGEN OST REGION ANFANG SCHNEE SCHNEIEN SCHNEIEN","heute nacht regnet es verbreitet kräftig in den östlichen mittelgebirgen ist anfangs noch schnee mit dabei .","TONIGHT MOSTLY REGION MOSTLY RAIN RAIN EAST REGION BEGINNING SNOW SNOWING SNOWING","Tonight it will rain heavily in many places, with some snow initially in the eastern low mountain ranges."
"12January_2011_Wednesday_tagesschau-1729","12January_2011_Wednesday_tagesschau-1729/1/*.png","-1","-1","Signer05","NORDWESTRAUM neg-KAUM REGEN REGEN REGEN","im nordosten regnet es kaum .","NORTHWESTERN AREA neg-HARDLY RAIN RAIN RAIN","In the northeast it hardly rains."
"12January_2011_Wednesday_tagesschau-1730","12January_2011_Wednesday_tagesschau-1730/1/*.png","-1","-1","Signer05","TAG LANG REGEN REGEN REGEN HAUPTSAECHLICH WICHTIG REGEN REGEN BERG REGION IX __OFF__","auch am tag regnet es zum teil für längere zeit ergiebig mit den größten regenmengen muss in den gebirgen gerechnet werden .","DAY LONG RAIN RAIN RAIN MAINLY IMPORTANT RAIN RAIN MOUNTAIN REGION IX __OFF__","It also rains heavily during the day, sometimes for longer periods, with the heaviest rainfall expected in the mountains."
"12January_2011_Wednesday_tagesschau-1733","12January_2011_Wednesday_tagesschau-1733/1/*.png","-1","-1","Signer05","TAG IX RUEGEN DREI VIERZEHN WEST SUEDWESTRAUM __OFF__","am tag drei grad auf rügen und vierzehn grad im südwesten .","DAY IX RUEGEN THREE FOURTEEN WEST SOUTHWEST AREA __OFF__","During the day three degrees on Rügen and fourteen degrees in the southwest."
"12January_2011_Wednesday_tagesschau-1734","12January_2011_Wednesday_tagesschau-1734/1/*.png","-1","-1","Signer05","__ON__ TAG REGEN MITTE cl-KOMMEN","am freitag verlagern sich die regenwolken von der mitte in den nordosten .","__ON__ DAY RAIN MID cl-COMING","On Friday, the rain clouds will shift from the center to the northeast."
